"iteration","a","b","cp","N","model","Sobel_z"
917,0.3,0.3,-0.2,100,2,-1.37427179084319
918,0.3,0.3,-0.2,100,1,2.8254963767986
918,0.3,0.3,-0.2,100,2,-1.42992774906389
919,0.3,0.3,-0.2,100,1,1.45644945170362
919,0.3,0.3,-0.2,100,2,0.331694551232135
920,0.3,0.3,-0.2,100,1,1.04890563326395
920,0.3,0.3,-0.2,100,2,-0.807851134603267
921,0.3,0.3,-0.2,100,1,1.72556867134779
921,0.3,0.3,-0.2,100,2,-0.632799216768697
922,0.3,0.3,-0.2,100,1,1.07804460889128
922,0.3,0.3,-0.2,100,2,-0.728697628781656
923,0.3,0.3,-0.2,100,1,2.22213442646835
923,0.3,0.3,-0.2,100,2,-0.914411741251075
924,0.3,0.3,-0.2,100,1,1.69163963588403
924,0.3,0.3,-0.2,100,2,-1.39846250043192
925,0.3,0.3,-0.2,100,1,1.90456595921126
925,0.3,0.3,-0.2,100,2,-0.549026211452472
926,0.3,0.3,-0.2,100,1,2.838292858147
926,0.3,0.3,-0.2,100,2,1.0633043299405
927,0.3,0.3,-0.2,100,1,2.12466902875934
927,0.3,0.3,-0.2,100,2,-0.516412372204704
928,0.3,0.3,-0.2,100,1,2.77808703410029
928,0.3,0.3,-0.2,100,2,-0.0309271354149822
929,0.3,0.3,-0.2,100,1,1.75538817327296
929,0.3,0.3,-0.2,100,2,1.01896164674507
930,0.3,0.3,-0.2,100,1,1.80009877229916
930,0.3,0.3,-0.2,100,2,0.260447188741782
931,0.3,0.3,-0.2,100,1,1.37979935275896
931,0.3,0.3,-0.2,100,2,0.654725314493372
932,0.3,0.3,-0.2,100,1,2.30810249595869
932,0.3,0.3,-0.2,100,2,-1.27174451844241
933,0.3,0.3,-0.2,100,1,1.55460160746179
933,0.3,0.3,-0.2,100,2,-1.17889758813019
934,0.3,0.3,-0.2,100,1,2.11696934503206
934,0.3,0.3,-0.2,100,2,-1.33435833055292
935,0.3,0.3,-0.2,100,1,1.88262898754164
935,0.3,0.3,-0.2,100,2,0.00681397734356422
936,0.3,0.3,-0.2,100,1,2.28113426857709
936,0.3,0.3,-0.2,100,2,-0.456445444570167
937,0.3,0.3,-0.2,100,1,1.67416287968037
937,0.3,0.3,-0.2,100,2,-2.14860717741961
938,0.3,0.3,-0.2,100,1,2.21495348076912
938,0.3,0.3,-0.2,100,2,-0.138463690179382
939,0.3,0.3,-0.2,100,1,2.04949259805614
939,0.3,0.3,-0.2,100,2,-0.109436393940299
940,0.3,0.3,-0.2,100,1,1.46879617375375
940,0.3,0.3,-0.2,100,2,-0.426305482519558
941,0.3,0.3,-0.2,100,1,1.97193774877019
941,0.3,0.3,-0.2,100,2,-0.764667943986672
942,0.3,0.3,-0.2,100,1,1.45068697907919
942,0.3,0.3,-0.2,100,2,-1.32321074440348
943,0.3,0.3,-0.2,100,1,1.82202848380775
943,0.3,0.3,-0.2,100,2,-1.24969156828116
944,0.3,0.3,-0.2,100,1,1.80655361340238
944,0.3,0.3,-0.2,100,2,-1.66127194381208
945,0.3,0.3,-0.2,100,1,1.61829375652245
945,0.3,0.3,-0.2,100,2,-0.767093241377154
946,0.3,0.3,-0.2,100,1,1.45678025338211
946,0.3,0.3,-0.2,100,2,-0.256289426697361
947,0.3,0.3,-0.2,100,1,1.65885869994353
947,0.3,0.3,-0.2,100,2,-1.26918377805832
948,0.3,0.3,-0.2,100,1,2.90700256348551
948,0.3,0.3,-0.2,100,2,-1.30373697855819
949,0.3,0.3,-0.2,100,1,1.95730454502528
949,0.3,0.3,-0.2,100,2,-1.36293989254085
950,0.3,0.3,-0.2,100,1,1.33743006908253
950,0.3,0.3,-0.2,100,2,-1.57371074586384
951,0.3,0.3,-0.2,100,1,1.63375698351765
951,0.3,0.3,-0.2,100,2,-2.18252366587886
952,0.3,0.3,-0.2,100,1,2.37428174444162
952,0.3,0.3,-0.2,100,2,-1.61017313092382
953,0.3,0.3,-0.2,100,1,1.04898785214079
953,0.3,0.3,-0.2,100,2,0.136561836595575
954,0.3,0.3,-0.2,100,1,1.56495163010484
954,0.3,0.3,-0.2,100,2,-1.10109135962264
955,0.3,0.3,-0.2,100,1,2.31633915782738
955,0.3,0.3,-0.2,100,2,-1.822782324399
956,0.3,0.3,-0.2,100,1,1.48601838481116
956,0.3,0.3,-0.2,100,2,-1.06834920684601
957,0.3,0.3,-0.2,100,1,1.95022470231314
957,0.3,0.3,-0.2,100,2,0.30884956461754
958,0.3,0.3,-0.2,100,1,1.99930721396019
958,0.3,0.3,-0.2,100,2,0.29943631316991
959,0.3,0.3,-0.2,100,1,1.37721788456656
959,0.3,0.3,-0.2,100,2,-1.28039882426117
960,0.3,0.3,-0.2,100,1,1.20912515084825
960,0.3,0.3,-0.2,100,2,-0.114313696210897
961,0.3,0.3,-0.2,100,1,2.24502424887877
961,0.3,0.3,-0.2,100,2,-2.36478746981653
962,0.3,0.3,-0.2,100,1,1.54851010975957
962,0.3,0.3,-0.2,100,2,-1.53136693045114
963,0.3,0.3,-0.2,100,1,1.87991295867974
963,0.3,0.3,-0.2,100,2,-0.353467742239529
964,0.3,0.3,-0.2,100,1,1.69030263259147
964,0.3,0.3,-0.2,100,2,-1.31398234940601
965,0.3,0.3,-0.2,100,1,1.94920182531199
965,0.3,0.3,-0.2,100,2,-1.36760282965307
966,0.3,0.3,-0.2,100,1,1.90873902886167
966,0.3,0.3,-0.2,100,2,-1.89967455469292
967,0.3,0.3,-0.2,100,1,2.4633372788718
967,0.3,0.3,-0.2,100,2,0.373474042255122
968,0.3,0.3,-0.2,100,1,2.28447531834625
968,0.3,0.3,-0.2,100,2,0.769208166772689
969,0.3,0.3,-0.2,100,1,1.81957832452536
969,0.3,0.3,-0.2,100,2,-0.729260485656123
970,0.3,0.3,-0.2,100,1,1.96639417546596
970,0.3,0.3,-0.2,100,2,-1.57618667794053
971,0.3,0.3,-0.2,100,1,2.91497954147693
971,0.3,0.3,-0.2,100,2,-0.720264881990181
972,0.3,0.3,-0.2,100,1,1.33650785357154
972,0.3,0.3,-0.2,100,2,-1.12525786925062
973,0.3,0.3,-0.2,100,1,1.84485260213454
973,0.3,0.3,-0.2,100,2,-1.26082535569294
974,0.3,0.3,-0.2,100,1,1.02993546785452
974,0.3,0.3,-0.2,100,2,-0.957982583229186
975,0.3,0.3,-0.2,100,1,1.29107938103223
975,0.3,0.3,-0.2,100,2,-0.615144632328241
976,0.3,0.3,-0.2,100,1,1.02869741489772
976,0.3,0.3,-0.2,100,2,-0.25510043795512
977,0.3,0.3,-0.2,100,1,1.9327944862202
977,0.3,0.3,-0.2,100,2,-1.24658026740273
978,0.3,0.3,-0.2,100,1,2.27723489258205
978,0.3,0.3,-0.2,100,2,-1.58477241816432
979,0.3,0.3,-0.2,100,1,1.82786769797154
979,0.3,0.3,-0.2,100,2,-1.2690609572912
980,0.3,0.3,-0.2,100,1,1.29063189234555
980,0.3,0.3,-0.2,100,2,-1.22398452865593
981,0.3,0.3,-0.2,100,1,2.07716653635557
981,0.3,0.3,-0.2,100,2,0.801621938545453
982,0.3,0.3,-0.2,100,1,0.528323721933254
982,0.3,0.3,-0.2,100,2,-1.93630251810565
983,0.3,0.3,-0.2,100,1,2.26191645497692
983,0.3,0.3,-0.2,100,2,-0.0641777582417973
984,0.3,0.3,-0.2,100,1,1.73256749037341
984,0.3,0.3,-0.2,100,2,-0.47045409948541
985,0.3,0.3,-0.2,100,1,2.91011580967034
985,0.3,0.3,-0.2,100,2,-1.43475410169505
986,0.3,0.3,-0.2,100,1,2.26849202976611
986,0.3,0.3,-0.2,100,2,-0.451403763083137
987,0.3,0.3,-0.2,100,1,1.1112253400495
987,0.3,0.3,-0.2,100,2,-1.96702685871921
988,0.3,0.3,-0.2,100,1,2.88991320529886
988,0.3,0.3,-0.2,100,2,-2.53252714597546
989,0.3,0.3,-0.2,100,1,1.04677139345535
989,0.3,0.3,-0.2,100,2,-1.01959233132411
990,0.3,0.3,-0.2,100,1,1.38870911576716
990,0.3,0.3,-0.2,100,2,-0.488516294307431
991,0.3,0.3,-0.2,100,1,0.577598734791788
991,0.3,0.3,-0.2,100,2,-2.14333463648183
992,0.3,0.3,-0.2,100,1,2.39327299085552
992,0.3,0.3,-0.2,100,2,-0.440491479224317
993,0.3,0.3,-0.2,100,1,2.03905991603733
993,0.3,0.3,-0.2,100,2,0.126695670138968
994,0.3,0.3,-0.2,100,1,2.27105014317561
994,0.3,0.3,-0.2,100,2,-0.401954879655463
995,0.3,0.3,-0.2,100,1,0.87558303921633
995,0.3,0.3,-0.2,100,2,-0.140171179119501
996,0.3,0.3,-0.2,100,1,2.8301979229847
996,0.3,0.3,-0.2,100,2,-0.878064781847912
997,0.3,0.3,-0.2,100,1,1.98933635328596
997,0.3,0.3,-0.2,100,2,-2.5773368786292
998,0.3,0.3,-0.2,100,1,1.45903089099609
998,0.3,0.3,-0.2,100,2,-1.79187465394907
999,0.3,0.3,-0.2,100,1,2.19555793396333
999,0.3,0.3,-0.2,100,2,-1.10998315658263
1000,0.3,0.3,-0.2,100,1,1.45751080941191
1000,0.3,0.3,-0.2,100,2,-1.64870427862507
1,0.3,0.3,0,100,1,1.34329318824509
1,0.3,0.3,0,100,2,1.04752221079133
2,0.3,0.3,0,100,1,2.91320403895224
2,0.3,0.3,0,100,2,1.6417360494762
3,0.3,0.3,0,100,1,2.3126581456163
3,0.3,0.3,0,100,2,1.06408561935427
4,0.3,0.3,0,100,1,1.57709091385508
4,0.3,0.3,0,100,2,0.856667869897971
5,0.3,0.3,0,100,1,2.04286520275468
5,0.3,0.3,0,100,2,0.846338044325056
6,0.3,0.3,0,100,1,1.90449184153898
6,0.3,0.3,0,100,2,-0.711290385236871
7,0.3,0.3,0,100,1,1.7776784259573
7,0.3,0.3,0,100,2,1.28032229269515
8,0.3,0.3,0,100,1,1.55126130985154
8,0.3,0.3,0,100,2,0.00748874742135116
9,0.3,0.3,0,100,1,1.8926968630792
9,0.3,0.3,0,100,2,0.195824925812847
10,0.3,0.3,0,100,1,0.755298356832413
10,0.3,0.3,0,100,2,0.641454829526944
11,0.3,0.3,0,100,1,1.67015927910806
11,0.3,0.3,0,100,2,0.174971841267956
12,0.3,0.3,0,100,1,1.92182569858908
12,0.3,0.3,0,100,2,1.27957205645549
13,0.3,0.3,0,100,1,1.84814381454708
13,0.3,0.3,0,100,2,0.185613780064222
14,0.3,0.3,0,100,1,1.49918089974235
14,0.3,0.3,0,100,2,0.49880098282259
15,0.3,0.3,0,100,1,1.73996567826374
15,0.3,0.3,0,100,2,1.3614919165488
16,0.3,0.3,0,100,1,2.43305293115586
16,0.3,0.3,0,100,2,0.492815092919998
17,0.3,0.3,0,100,1,2.13280044237742
17,0.3,0.3,0,100,2,1.85668495233439
18,0.3,0.3,0,100,1,2.38444295145466
18,0.3,0.3,0,100,2,0.130668360993201
19,0.3,0.3,0,100,1,2.33952580599242
19,0.3,0.3,0,100,2,0.512584355691789
20,0.3,0.3,0,100,1,1.22651704693104
20,0.3,0.3,0,100,2,0.941781065763942
21,0.3,0.3,0,100,1,2.7527809783441
21,0.3,0.3,0,100,2,0.912748966855198
22,0.3,0.3,0,100,1,1.01043526014668
22,0.3,0.3,0,100,2,0.442633791832381
23,0.3,0.3,0,100,1,2.98300215322376
23,0.3,0.3,0,100,2,1.53544393120294
24,0.3,0.3,0,100,1,1.93803680952655
24,0.3,0.3,0,100,2,0.530864678093208
25,0.3,0.3,0,100,1,2.2862948596246
25,0.3,0.3,0,100,2,0.343982011498923
26,0.3,0.3,0,100,1,2.75497467398508
26,0.3,0.3,0,100,2,1.44810444867133
27,0.3,0.3,0,100,1,1.7753201975863
27,0.3,0.3,0,100,2,-0.0901916902016416
28,0.3,0.3,0,100,1,1.77809601564632
28,0.3,0.3,0,100,2,1.4828867564003
29,0.3,0.3,0,100,1,2.22800027068268
29,0.3,0.3,0,100,2,0.696013438146412
30,0.3,0.3,0,100,1,1.48778271126803
30,0.3,0.3,0,100,2,0.554704097971487
31,0.3,0.3,0,100,1,-0.489062980080454
31,0.3,0.3,0,100,2,-0.416668359853309
32,0.3,0.3,0,100,1,2.83668383189621
32,0.3,0.3,0,100,2,1.2534618249077
33,0.3,0.3,0,100,1,2.28574845526183
33,0.3,0.3,0,100,2,1.20439336938065
34,0.3,0.3,0,100,1,1.19222790325766
34,0.3,0.3,0,100,2,-0.694918762183983
35,0.3,0.3,0,100,1,1.64394541114404
35,0.3,0.3,0,100,2,-0.585617513053599
36,0.3,0.3,0,100,1,2.10639232433023
36,0.3,0.3,0,100,2,0.169934622846321
37,0.3,0.3,0,100,1,1.1213395555883
37,0.3,0.3,0,100,2,-0.278866170126851
38,0.3,0.3,0,100,1,1.33861767325018
38,0.3,0.3,0,100,2,0.446141784513591
39,0.3,0.3,0,100,1,2.71940391887503
39,0.3,0.3,0,100,2,1.02443299207021
40,0.3,0.3,0,100,1,1.26145029622368
40,0.3,0.3,0,100,2,0.570791555790145
41,0.3,0.3,0,100,1,1.50068688013354
41,0.3,0.3,0,100,2,0.953949577178942
42,0.3,0.3,0,100,1,2.28765489271877
42,0.3,0.3,0,100,2,1.93629646853451
43,0.3,0.3,0,100,1,3.3213769082246
43,0.3,0.3,0,100,2,1.08404947872036
44,0.3,0.3,0,100,1,2.39449678193404
44,0.3,0.3,0,100,2,0.644319403155469
45,0.3,0.3,0,100,1,1.64324013888358
45,0.3,0.3,0,100,2,1.34535372618738
46,0.3,0.3,0,100,1,1.32062965462505
46,0.3,0.3,0,100,2,0.12414663608811
47,0.3,0.3,0,100,1,2.57536880579045
47,0.3,0.3,0,100,2,1.43428175113492
48,0.3,0.3,0,100,1,1.49353428140395
48,0.3,0.3,0,100,2,-0.0297606958496429
49,0.3,0.3,0,100,1,1.72464722183708
49,0.3,0.3,0,100,2,-0.275295566058874
50,0.3,0.3,0,100,1,2.36553013626131
50,0.3,0.3,0,100,2,-0.00774135696306196
51,0.3,0.3,0,100,1,2.20515788484565
51,0.3,0.3,0,100,2,0.198007518151901
52,0.3,0.3,0,100,1,2.31778093815306
52,0.3,0.3,0,100,2,0.847623216769258
53,0.3,0.3,0,100,1,1.56170549727313
53,0.3,0.3,0,100,2,0.00526552691374674
54,0.3,0.3,0,100,1,-0.0265302268393941
54,0.3,0.3,0,100,2,-0.681501314072792
55,0.3,0.3,0,100,1,1.92709841120552
55,0.3,0.3,0,100,2,-0.18142936703505
56,0.3,0.3,0,100,1,2.11726636499735
56,0.3,0.3,0,100,2,0.919854616767214
57,0.3,0.3,0,100,1,1.89337598235617
57,0.3,0.3,0,100,2,1.32492737471846
58,0.3,0.3,0,100,1,1.78172020146701
58,0.3,0.3,0,100,2,-0.0165953113357025
59,0.3,0.3,0,100,1,1.48073554044986
59,0.3,0.3,0,100,2,1.2880624831886
60,0.3,0.3,0,100,1,1.31967797462342
60,0.3,0.3,0,100,2,1.13243574732587
61,0.3,0.3,0,100,1,0.123329289367785
61,0.3,0.3,0,100,2,0.123324885727598
62,0.3,0.3,0,100,1,2.37745189747335
62,0.3,0.3,0,100,2,0.469013712665957
63,0.3,0.3,0,100,1,2.08262219884429
63,0.3,0.3,0,100,2,0.771895001484563
64,0.3,0.3,0,100,1,2.60318593139515
64,0.3,0.3,0,100,2,1.5880316015692
65,0.3,0.3,0,100,1,2.67534935478515
65,0.3,0.3,0,100,2,1.61668504820102
66,0.3,0.3,0,100,1,1.61590592102192
66,0.3,0.3,0,100,2,-0.0893128021060361
67,0.3,0.3,0,100,1,1.73932751607278
67,0.3,0.3,0,100,2,0.748253803458091
68,0.3,0.3,0,100,1,1.36511901735851
68,0.3,0.3,0,100,2,1.77669923617551
69,0.3,0.3,0,100,1,1.36374886648552
69,0.3,0.3,0,100,2,-0.908079723146911
70,0.3,0.3,0,100,1,2.6043271482172
70,0.3,0.3,0,100,2,-0.336746533855273
71,0.3,0.3,0,100,1,2.24774619450806
71,0.3,0.3,0,100,2,1.01507847018968
72,0.3,0.3,0,100,1,-0.0915215293189065
72,0.3,0.3,0,100,2,-0.0619579207083114
73,0.3,0.3,0,100,1,1.02470411829578
73,0.3,0.3,0,100,2,0.9976116399878
74,0.3,0.3,0,100,1,2.05344993268441
74,0.3,0.3,0,100,2,0.219926809119322
75,0.3,0.3,0,100,1,2.13620373108948
75,0.3,0.3,0,100,2,1.80719115804833
76,0.3,0.3,0,100,1,2.40358510721799
76,0.3,0.3,0,100,2,0.327518813425993
77,0.3,0.3,0,100,1,3.03584958729814
77,0.3,0.3,0,100,2,2.33317929140406
78,0.3,0.3,0,100,1,2.7756957324662
78,0.3,0.3,0,100,2,0.787384910728768
79,0.3,0.3,0,100,1,2.53744093330358
79,0.3,0.3,0,100,2,0.832659492867789
80,0.3,0.3,0,100,1,1.87814480846064
80,0.3,0.3,0,100,2,0.802302814319789
81,0.3,0.3,0,100,1,1.1168330399943
81,0.3,0.3,0,100,2,0.967797643815998
82,0.3,0.3,0,100,1,2.79507742246631
82,0.3,0.3,0,100,2,1.22247470138823
83,0.3,0.3,0,100,1,1.39261609517722
83,0.3,0.3,0,100,2,0.70665406116414
84,0.3,0.3,0,100,1,3.16895525542522
84,0.3,0.3,0,100,2,1.06438198406065
85,0.3,0.3,0,100,1,2.21939435716372
85,0.3,0.3,0,100,2,1.63556907597751
86,0.3,0.3,0,100,1,-0.202828818605502
86,0.3,0.3,0,100,2,-0.249174163812756
87,0.3,0.3,0,100,1,2.48761783881477
87,0.3,0.3,0,100,2,0.748171950365058
88,0.3,0.3,0,100,1,1.47387352813496
88,0.3,0.3,0,100,2,0.401063273262932
89,0.3,0.3,0,100,1,2.11291042989166
89,0.3,0.3,0,100,2,1.58715382917709
90,0.3,0.3,0,100,1,2.92813474792782
90,0.3,0.3,0,100,2,1.21549082655214
91,0.3,0.3,0,100,1,0.886881791793571
91,0.3,0.3,0,100,2,0.390902250829819
92,0.3,0.3,0,100,1,2.61671351177416
92,0.3,0.3,0,100,2,0.526286742146759
93,0.3,0.3,0,100,1,0.862932465324631
93,0.3,0.3,0,100,2,0.512916159270308
94,0.3,0.3,0,100,1,2.69175641029913
94,0.3,0.3,0,100,2,0.51497113094976
95,0.3,0.3,0,100,1,2.02298814029339
95,0.3,0.3,0,100,2,0.0229310377432916
96,0.3,0.3,0,100,1,1.4741436279003
96,0.3,0.3,0,100,2,0.518983660835982
97,0.3,0.3,0,100,1,1.44262295108246
97,0.3,0.3,0,100,2,0.219678293489999
98,0.3,0.3,0,100,1,2.65915553085487
98,0.3,0.3,0,100,2,0.866580917592015
99,0.3,0.3,0,100,1,1.41425695951406
99,0.3,0.3,0,100,2,-0.474173364674807
100,0.3,0.3,0,100,1,2.01661382509408
100,0.3,0.3,0,100,2,0.676483632062952
101,0.3,0.3,0,100,1,0.476312796220229
101,0.3,0.3,0,100,2,0.185015908829909
102,0.3,0.3,0,100,1,2.2902917540172
102,0.3,0.3,0,100,2,2.36102303106993
103,0.3,0.3,0,100,1,1.80188877322105
103,0.3,0.3,0,100,2,-0.00757298681390095
104,0.3,0.3,0,100,1,1.7677477560615
104,0.3,0.3,0,100,2,1.5258150122761
105,0.3,0.3,0,100,1,1.77014928154703
105,0.3,0.3,0,100,2,0.0156165913057249
106,0.3,0.3,0,100,1,2.28385440748778
106,0.3,0.3,0,100,2,-0.759346377686029
107,0.3,0.3,0,100,1,2.16235800213671
107,0.3,0.3,0,100,2,1.6263940453129
108,0.3,0.3,0,100,1,0.792792875483679
108,0.3,0.3,0,100,2,-0.450902551735096
109,0.3,0.3,0,100,1,2.07440761421096
109,0.3,0.3,0,100,2,1.32761976830277
110,0.3,0.3,0,100,1,2.8043923973138
110,0.3,0.3,0,100,2,1.0962997373513
111,0.3,0.3,0,100,1,2.27098409818487
111,0.3,0.3,0,100,2,1.41731933649061
112,0.3,0.3,0,100,1,1.87849932333643
112,0.3,0.3,0,100,2,0.884578482612279
113,0.3,0.3,0,100,1,2.6632773351608
113,0.3,0.3,0,100,2,1.90481751733632
114,0.3,0.3,0,100,1,1.47469290558341
114,0.3,0.3,0,100,2,1.0930550644897
115,0.3,0.3,0,100,1,1.88809091025623
115,0.3,0.3,0,100,2,1.40643084567695
116,0.3,0.3,0,100,1,2.20504527112185
116,0.3,0.3,0,100,2,-0.245913050198529
117,0.3,0.3,0,100,1,2.29421307873069
117,0.3,0.3,0,100,2,1.8854018043698
118,0.3,0.3,0,100,1,2.8177137131717
118,0.3,0.3,0,100,2,1.33945968174244
119,0.3,0.3,0,100,1,2.27907996027332
119,0.3,0.3,0,100,2,1.77243814160605
120,0.3,0.3,0,100,1,2.3545217520528
120,0.3,0.3,0,100,2,1.66939495746066
121,0.3,0.3,0,100,1,3.1947164372443
121,0.3,0.3,0,100,2,2.33890647533578
122,0.3,0.3,0,100,1,2.01626031331904
122,0.3,0.3,0,100,2,1.32592456212451
123,0.3,0.3,0,100,1,2.25675354708458
123,0.3,0.3,0,100,2,1.6237055987008
124,0.3,0.3,0,100,1,1.76186782598291
124,0.3,0.3,0,100,2,1.09795126895738
125,0.3,0.3,0,100,1,1.72814368335015
125,0.3,0.3,0,100,2,0.0848541192317216
126,0.3,0.3,0,100,1,2.14441729124036
126,0.3,0.3,0,100,2,1.38898326989814
127,0.3,0.3,0,100,1,2.31114134507453
127,0.3,0.3,0,100,2,-0.00699060068646605
128,0.3,0.3,0,100,1,2.36997622042076
128,0.3,0.3,0,100,2,1.41146319880087
129,0.3,0.3,0,100,1,1.31650906621455
129,0.3,0.3,0,100,2,1.04085764410046
130,0.3,0.3,0,100,1,2.26780437406986
130,0.3,0.3,0,100,2,-0.105873586660983
131,0.3,0.3,0,100,1,1.71362864585616
131,0.3,0.3,0,100,2,1.29670749634522
132,0.3,0.3,0,100,1,3.01827816367167
132,0.3,0.3,0,100,2,0.0225844516958289
133,0.3,0.3,0,100,1,3.19175026419121
133,0.3,0.3,0,100,2,2.30668184886674
134,0.3,0.3,0,100,1,1.82564485447609
134,0.3,0.3,0,100,2,-0.350336603444964
135,0.3,0.3,0,100,1,1.3443119804959
135,0.3,0.3,0,100,2,0.46026958698053
136,0.3,0.3,0,100,1,1.81416015060617
136,0.3,0.3,0,100,2,2.21105163283641
137,0.3,0.3,0,100,1,2.09632756849512
137,0.3,0.3,0,100,2,1.17479371042946
138,0.3,0.3,0,100,1,2.6541164197543
138,0.3,0.3,0,100,2,0.383388896863792
139,0.3,0.3,0,100,1,1.80674467282612
139,0.3,0.3,0,100,2,1.44545617472749
140,0.3,0.3,0,100,1,1.92685389044154
140,0.3,0.3,0,100,2,1.38514608558221
141,0.3,0.3,0,100,1,1.88024192557811
141,0.3,0.3,0,100,2,1.13189148495181
142,0.3,0.3,0,100,1,2.0919757292796
142,0.3,0.3,0,100,2,0.722283568534493
143,0.3,0.3,0,100,1,2.2161846281771
143,0.3,0.3,0,100,2,-0.97875822310244
144,0.3,0.3,0,100,1,1.9161707560157
144,0.3,0.3,0,100,2,0.881513245002396
145,0.3,0.3,0,100,1,2.20820297478338
145,0.3,0.3,0,100,2,2.03364071321661
146,0.3,0.3,0,100,1,1.91267197885514
146,0.3,0.3,0,100,2,-0.250318966179933
147,0.3,0.3,0,100,1,2.19440223234833
147,0.3,0.3,0,100,2,0.935640685723789
148,0.3,0.3,0,100,1,2.35634158783493
148,0.3,0.3,0,100,2,1.14904613093074
149,0.3,0.3,0,100,1,1.96591086252458
149,0.3,0.3,0,100,2,0.552988154836027
150,0.3,0.3,0,100,1,3.12947920787358
150,0.3,0.3,0,100,2,2.60217283629844
151,0.3,0.3,0,100,1,1.48498829329162
151,0.3,0.3,0,100,2,0.680616467266401
152,0.3,0.3,0,100,1,1.70321009041395
152,0.3,0.3,0,100,2,0.309935063001981
153,0.3,0.3,0,100,1,1.49767615232882
153,0.3,0.3,0,100,2,0.949953084610448
154,0.3,0.3,0,100,1,1.89070575531611
154,0.3,0.3,0,100,2,0.367334274538872
155,0.3,0.3,0,100,1,1.74424345046847
155,0.3,0.3,0,100,2,0.698183326463167
156,0.3,0.3,0,100,1,1.78317460419577
156,0.3,0.3,0,100,2,1.14815805641851
157,0.3,0.3,0,100,1,1.50233393167912
157,0.3,0.3,0,100,2,-0.72158185341126
158,0.3,0.3,0,100,1,2.13445281967274
158,0.3,0.3,0,100,2,1.06695222632589
159,0.3,0.3,0,100,1,2.15339248445083
159,0.3,0.3,0,100,2,0.994233384408011
160,0.3,0.3,0,100,1,2.81575333265951
160,0.3,0.3,0,100,2,1.81251089657199
161,0.3,0.3,0,100,1,2.59502804202497
161,0.3,0.3,0,100,2,1.57410363868145
162,0.3,0.3,0,100,1,2.37382070848554
162,0.3,0.3,0,100,2,0.42342386745818
163,0.3,0.3,0,100,1,2.32730205081781
163,0.3,0.3,0,100,2,0.475694602223941
164,0.3,0.3,0,100,1,1.70621787641907
164,0.3,0.3,0,100,2,1.1200713234183
165,0.3,0.3,0,100,1,2.33449990235466
165,0.3,0.3,0,100,2,1.22308287468346
166,0.3,0.3,0,100,1,1.90734489815808
166,0.3,0.3,0,100,2,-0.20671924534717
167,0.3,0.3,0,100,1,1.84304225604114
167,0.3,0.3,0,100,2,0.738099923689373
168,0.3,0.3,0,100,1,1.71957529924891
168,0.3,0.3,0,100,2,0.808990938805359
169,0.3,0.3,0,100,1,2.84878680390277
169,0.3,0.3,0,100,2,0.216247006214328
170,0.3,0.3,0,100,1,1.88114293464552
170,0.3,0.3,0,100,2,1.84276610452769
171,0.3,0.3,0,100,1,1.70018396887057
171,0.3,0.3,0,100,2,-0.0505829208298749
172,0.3,0.3,0,100,1,1.57766887563999
172,0.3,0.3,0,100,2,-0.434088610962816
173,0.3,0.3,0,100,1,1.32602766920859
173,0.3,0.3,0,100,2,0.0537720176722271
174,0.3,0.3,0,100,1,1.37832290582424
174,0.3,0.3,0,100,2,-1.23308152738167
175,0.3,0.3,0,100,1,2.21183726568634
175,0.3,0.3,0,100,2,1.49552663130951
176,0.3,0.3,0,100,1,1.89373727102045
176,0.3,0.3,0,100,2,1.68215527898029
177,0.3,0.3,0,100,1,1.86071423510172
177,0.3,0.3,0,100,2,0.675475924990189
178,0.3,0.3,0,100,1,2.4127070930081
178,0.3,0.3,0,100,2,2.22750110964327
179,0.3,0.3,0,100,1,3.16919181330364
179,0.3,0.3,0,100,2,1.02518951293683
180,0.3,0.3,0,100,1,1.5250748473801
180,0.3,0.3,0,100,2,0.774834363924368
181,0.3,0.3,0,100,1,1.76755475659587
181,0.3,0.3,0,100,2,1.30818277906821
182,0.3,0.3,0,100,1,2.44263463777718
182,0.3,0.3,0,100,2,-1.4858632595533
183,0.3,0.3,0,100,1,1.76660510468704
183,0.3,0.3,0,100,2,0.261002409614324
184,0.3,0.3,0,100,1,1.81259721777272
184,0.3,0.3,0,100,2,-0.541151096415621
185,0.3,0.3,0,100,1,1.61781782093666
185,0.3,0.3,0,100,2,-0.279919014336742
186,0.3,0.3,0,100,1,1.52327085981172
186,0.3,0.3,0,100,2,0.639239965880246
187,0.3,0.3,0,100,1,2.45410265596949
187,0.3,0.3,0,100,2,0.861691713796626
188,0.3,0.3,0,100,1,1.02167877921164
188,0.3,0.3,0,100,2,0.667863362312234
189,0.3,0.3,0,100,1,1.69507893326569
189,0.3,0.3,0,100,2,0.952870282239609
190,0.3,0.3,0,100,1,1.69735844022142
190,0.3,0.3,0,100,2,1.07577895118418
191,0.3,0.3,0,100,1,1.67641467288621
191,0.3,0.3,0,100,2,1.37332934169266
192,0.3,0.3,0,100,1,2.24523910769428
192,0.3,0.3,0,100,2,1.54530526187161
193,0.3,0.3,0,100,1,2.15376846381237
193,0.3,0.3,0,100,2,0.685109648288516
194,0.3,0.3,0,100,1,2.27815742587078
194,0.3,0.3,0,100,2,-0.732431371920321
